record_id,domain,tld,domain_length,sld_length,num_labels,subdomain_count,digit_count,hyphen_count,entropy,suspicious_keyword_count,brand_token_count,digit_ratio,hyphen_ratio,domain_age_days,rdap_status,dnssec,dns_status,a_count,aaaa_count,mx_count,ns_count,txt_count,cname_count,min_ttl,max_ttl,has_spf,has_dmarc,label,source,source_type,data_quality_status,subdomain_length,max_subdomain_length,special_character_count,special_character_ratio,has_ip_address,has_punycode,has_numeric_subdomain,registrar,registration_country,domain_status,nameserver_count
D007354,dropbox-secure-account.work,work,27,22,2,0,0,2,3.8842,2,0,0.0,0.0741,125,active,0,NOERROR,1,0,1,3,1,1,120,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007355,dropbox-3449.org,org,16,12,2,0,4,1,3.4528,0,0,0.25,0.0625,1098,active,0,NOERROR,2,1,3,5,5,1,900,900,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007356,password-account-amazon.site,site,28,23,2,0,0,2,3.8963,1,1,0.0,0.0714,76,active,0,NOERROR,2,1,1,3,0,0,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007357,paypal-recovery.info,info,20,15,2,0,0,1,3.7219,0,1,0.0,0.05,158,active,1,NOERROR,2,1,0,3,1,1,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007358,confirm-amazon.top,top,18,14,2,0,0,1,3.5724,1,1,0.0,0.0556,66,active,1,NOERROR,1,0,0,3,2,0,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007359,linkedin-2342.edu,edu,17,13,2,0,4,1,3.4992,0,0,0.2353,0.0588,6928,active,1,NOERROR,3,0,0,2,8,1,900,900,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007360,stripe-3.org,org,12,8,2,0,1,1,3.4183,0,0,0.0833,0.0833,4353,active,0,NOERROR,2,1,0,3,4,0,600,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007361,secure-account-microsoft.buzz,buzz,29,24,2,0,0,2,3.8404,2,1,0.0,0.069,68,active,0,NOERROR,2,0,1,2,2,1,600,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007362,github-3894.edu,edu,15,11,2,0,4,1,3.7736,0,0,0.2667,0.0667,3453,active,1,NOERROR,3,2,3,5,7,2,900,900,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007363,ibm-3217.net,net,12,8,2,0,4,1,3.585,0,0,0.3333,0.0833,3146,active,1,NOERROR,4,2,2,4,8,2,3600,14400,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007364,api-linkedin.in,in,15,12,2,0,0,1,3.0566,0,0,0.0,0.0667,5504,active,1,NOERROR,2,0,3,2,2,2,3600,14400,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007365,docs-stripe.io,io,14,11,2,0,0,1,3.3788,0,0,0.0,0.0714,2094,active,0,NOERROR,2,2,2,4,5,1,900,900,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007366,iana-4661.com,com,13,9,2,0,4,1,3.3927,0,0,0.3077,0.0769,6515,active,0,NOERROR,3,0,3,5,5,0,1800,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007367,docs-amazon.gov,gov,15,11,2,0,0,1,3.4566,0,1,0.0,0.0667,6685,active,1,NOERROR,4,1,0,2,4,2,900,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007368,recovery-account-google.work,work,28,23,2,0,0,2,3.7404,1,1,0.0,0.0714,97,active,0,NOERROR,2,0,0,2,2,0,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007369,paypal-verify-7237.vip,vip,22,18,2,0,4,2,3.6978,1,1,0.1818,0.0909,27,active,0,NOERROR,1,0,0,2,0,0,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007370,microsoft-signin.info,info,21,16,2,0,0,1,3.368,1,1,0.0,0.0476,142,active,1,NOERROR,2,0,1,2,0,0,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007371,cisco-4181.co,co,13,10,2,0,4,1,3.027,0,0,0.3077,0.0769,700,active,0,NOERROR,2,2,2,3,2,1,600,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007372,github-1523.io,io,14,11,2,0,4,1,3.6645,0,0,0.2857,0.0714,1145,active,0,NOERROR,4,0,0,3,5,1,1800,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007373,icann-1338.de,de,13,10,2,0,4,1,3.3927,0,0,0.3077,0.0769,8690,active,1,NOERROR,3,1,1,3,3,2,3600,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007374,update-account-microsoft.work,work,29,24,2,0,0,2,3.9783,2,1,0.0,0.069,84,active,0,NOERROR,2,0,0,2,1,0,600,2400,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007375,stripe-1738.jp,jp,14,11,2,0,4,1,3.6645,0,0,0.2857,0.0714,8839,active,0,NOERROR,1,2,0,3,6,2,600,2400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007376,apple-3230.in,in,13,10,2,0,4,1,3.3927,0,1,0.3077,0.0769,2281,active,0,NOERROR,1,2,0,2,5,2,600,1200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007377,netflix-password.xyz,xyz,20,16,2,0,0,1,4.1219,0,1,0.0,0.05,73,active,0,NOERROR,1,0,0,2,1,1,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007378,unlock-dropbox.click,click,20,14,2,0,0,1,3.6464,0,0,0.0,0.05,141,active,0,NOERROR,1,0,0,3,2,0,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007379,python-3330.in,in,14,11,2,0,4,1,3.3249,0,0,0.2857,0.0714,6621,active,1,NOERROR,1,0,2,5,5,1,600,600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007380,apple-verification-63.live,live,26,21,2,0,2,2,3.8253,0,1,0.0769,0.0769,179,active,0,NOERROR,1,0,0,3,1,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007381,google-secure-signin.top,top,24,20,2,0,0,2,3.6573,2,1,0.0,0.0833,8,active,0,NOERROR,1,0,0,2,1,0,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007382,iana-4541.net,net,13,9,2,0,4,1,3.2389,0,0,0.3077,0.0769,5039,active,0,NOERROR,4,2,0,5,7,2,600,600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007383,outlook-secure-confirm.buzz,buzz,27,22,2,0,0,2,3.9121,2,0,0.0,0.0741,123,active,0,NOERROR,2,0,0,3,2,0,60,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007384,microsoft-billing-account.xyz,xyz,29,25,2,0,0,2,4.0902,1,1,0.0,0.069,129,active,0,NOERROR,2,0,1,2,0,0,120,240,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007385,stripe-4359.de,de,14,11,2,0,4,1,3.6645,0,0,0.2857,0.0714,1620,active,0,NOERROR,2,1,1,2,2,2,300,300,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007386,paypal-billing-4990.work,work,24,19,2,0,4,2,3.9702,0,1,0.1667,0.0833,59,active,0,NOERROR,1,0,0,2,0,0,120,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007387,github-4607.jp,jp,14,11,2,0,4,1,3.8074,0,0,0.2857,0.0714,2322,active,0,NOERROR,3,0,2,2,4,1,1800,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007388,apple-secure-verify.top,top,23,19,2,0,0,2,3.7951,2,1,0.0,0.087,175,active,0,NOERROR,2,0,0,3,0,1,60,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007389,amazon-3635.com,com,15,11,2,0,4,1,3.3736,0,1,0.2667,0.0667,3399,active,0,NOERROR,4,1,2,3,4,0,900,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007390,oracle-1946.com,com,15,11,2,0,4,1,3.6402,0,0,0.2667,0.0667,1282,active,0,NOERROR,2,1,3,3,6,2,1800,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007391,ubuntu-4308.jp,jp,14,11,2,0,4,1,3.4677,0,0,0.2857,0.0714,3864,active,1,NOERROR,3,0,0,3,4,2,3600,14400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007392,docusign-support-account.work,work,29,24,2,0,0,2,3.8404,2,0,0.0,0.069,70,active,1,NOERROR,2,0,0,3,2,0,60,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007393,amazon-recovery-909.click,click,25,19,2,0,3,2,3.9737,0,1,0.12,0.08,116,active,0,NOERROR,2,0,0,3,2,0,600,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007394,apple-verification-459.top,top,26,22,2,0,3,2,3.9501,0,1,0.1154,0.0769,30,active,0,NOERROR,2,0,0,3,0,1,60,120,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007395,secure-adobe.online,online,19,12,2,0,0,1,3.6163,1,0,0.0,0.0526,136,active,0,NOERROR,2,0,1,2,2,0,300,300,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007396,netflix-verification-107.vip,vip,28,24,2,0,3,2,3.9642,0,1,0.1071,0.0714,59,active,0,NOERROR,2,0,1,2,1,1,60,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007397,dropbox-signin-account.click,click,28,22,2,0,0,2,3.9408,2,0,0.0,0.0714,56,active,1,NOERROR,2,0,0,3,0,1,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007398,billing-account-adobe.icu,icu,25,21,2,0,0,2,3.7035,1,0,0.0,0.08,136,active,0,NOERROR,1,0,0,2,2,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007399,adobe-1452.org,org,14,10,2,0,4,1,3.6645,0,0,0.2857,0.0714,5708,active,0,NOERROR,2,0,0,4,6,1,300,1200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007400,dropbox-1913.in,in,15,12,2,0,4,1,3.6402,0,0,0.2667,0.0667,7774,active,1,NOERROR,2,1,0,5,8,1,1800,7200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007401,ubuntu-3989.io,io,14,11,2,0,4,1,3.3249,0,0,0.2857,0.0714,1481,active,0,NOERROR,3,1,3,3,7,2,300,300,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007402,icann-3741.in,in,13,10,2,0,4,1,3.1808,0,0,0.3077,0.0769,3044,active,1,NOERROR,4,2,0,5,2,2,900,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007403,docs-icann.edu,edu,14,10,2,0,0,1,3.3788,0,0,0.0,0.0714,3523,active,0,NOERROR,4,0,0,3,4,0,900,1800,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007404,iana-4771.com,com,13,9,2,0,4,1,3.3927,0,0,0.3077,0.0769,6678,active,0,NOERROR,3,1,2,3,7,0,3600,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007405,unlock-google-secure.vip,vip,24,20,2,0,0,2,3.7721,1,1,0.0,0.0833,159,active,1,NOERROR,2,0,0,3,0,1,60,60,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007406,status-adobe.org,org,16,12,2,0,0,1,3.5,0,0,0.0,0.0625,3554,active,0,NOERROR,4,2,1,3,3,2,600,600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007407,google-2177.net,net,15,11,2,0,4,1,3.3736,0,1,0.2667,0.0667,7654,active,1,NOERROR,3,1,1,4,7,1,1800,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007408,cisco-2252.io,io,13,10,2,0,4,1,2.8731,0,0,0.3077,0.0769,7966,active,1,NOERROR,3,2,2,2,5,0,900,900,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007409,password-apple-secure.info,info,26,21,2,0,0,2,3.8441,1,1,0.0,0.0769,55,active,0,NOERROR,2,1,0,2,2,1,120,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007410,api-oracle.jp,jp,13,10,2,0,0,1,3.3927,0,0,0.0,0.0769,2057,active,0,NOERROR,1,1,1,5,5,0,300,300,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007411,amazon-verification-502.icu,icu,27,23,2,0,3,2,3.9862,0,1,0.1111,0.0741,59,active,1,NOERROR,2,0,1,3,1,0,600,600,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007412,login-account-icloud.live,live,25,20,2,0,0,2,3.6431,2,0,0.0,0.08,128,active,0,NOERROR,2,0,0,3,1,1,120,480,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007413,iana-4407.io,io,12,9,2,0,4,1,3.085,0,0,0.3333,0.0833,2571,active,1,NOERROR,1,1,2,4,2,0,900,1800,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007414,docusign-verification-152.online,online,32,25,2,0,3,2,4.0511,0,0,0.0938,0.0625,83,active,0,NOERROR,1,0,1,2,2,1,60,120,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007415,amazon-login-112.site,site,21,16,2,0,3,2,3.8209,1,1,0.1429,0.0952,21,active,0,NOERROR,2,1,1,2,1,0,60,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007416,github-3377.io,io,14,11,2,0,4,1,3.3788,0,0,0.2857,0.0714,2767,active,0,NOERROR,2,2,1,3,3,0,900,900,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007417,mail-oracle.com,com,15,11,2,0,0,1,3.2402,0,0,0.0,0.0667,960,active,1,NOERROR,2,1,0,2,8,2,300,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007418,support-mozilla.edu,edu,19,15,2,0,0,1,3.8269,1,0,0.0,0.0526,5424,active,1,NOERROR,4,0,3,2,5,0,3600,14400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007419,dropbox-secure-verify.site,site,26,21,2,0,0,2,3.9022,2,0,0.0,0.0769,50,active,1,NOERROR,2,1,0,3,1,1,600,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007420,stripe-1570.gov,gov,15,11,2,0,4,1,3.9069,0,0,0.2667,0.0667,3826,active,1,NOERROR,4,0,2,3,7,2,300,300,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007421,cisco-4548.io,io,13,10,2,0,4,1,3.0851,0,0,0.3077,0.0769,7372,active,1,NOERROR,3,2,2,3,4,2,900,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007422,linkedin-update-5416.icu,icu,24,20,2,0,4,2,3.9702,1,0,0.1667,0.0833,96,active,0,NOERROR,1,0,0,2,2,1,120,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007423,wikipedia-3454.org,org,18,14,2,0,4,1,3.7947,0,0,0.2222,0.0556,6271,active,0,NOERROR,3,1,2,2,7,0,600,600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007424,mozilla-1956.org,org,16,12,2,0,4,1,3.75,0,0,0.25,0.0625,5467,active,0,NOERROR,2,1,1,4,5,2,900,900,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007425,google-update-3330.info,info,23,18,2,0,4,2,3.8492,1,1,0.1739,0.087,113,active,0,NOERROR,2,1,0,2,1,0,600,600,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007426,amazon-2545.gov,gov,15,11,2,0,4,1,3.5069,0,1,0.2667,0.0667,3354,active,1,NOERROR,2,1,1,4,2,2,300,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007427,docusign-secure-recovery.work,work,29,24,2,0,0,2,3.7714,1,0,0.0,0.069,140,active,0,NOERROR,1,0,0,3,0,0,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007428,adobe-signin-9488.buzz,buzz,22,17,2,0,4,2,3.914,1,0,0.1818,0.0909,133,active,1,NOERROR,1,1,0,2,1,0,120,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007429,icloud-verify.buzz,buzz,18,13,2,0,0,1,3.8366,1,0,0.0,0.0556,163,active,1,NOERROR,2,0,0,3,0,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007430,apple-signin.click,click,18,12,2,0,0,1,3.4613,1,1,0.0,0.0556,110,active,1,NOERROR,2,0,0,3,2,0,300,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007431,microsoft-2607.de,de,17,14,2,0,4,1,3.9698,0,1,0.2353,0.0588,8502,active,0,NOERROR,1,0,0,2,3,0,900,900,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007432,stackoverflow-2654.io,io,21,18,2,0,4,1,4.1659,0,0,0.1905,0.0476,1184,active,0,NOERROR,4,1,1,4,4,2,1800,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007433,stackoverflow-3331.jp,jp,21,18,2,0,4,1,4.0707,0,0,0.1905,0.0476,6093,active,0,NOERROR,4,2,0,5,8,1,300,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D007434,cloud-iana.co,co,13,10,2,0,0,1,3.2389,0,0,0.0,0.0769,3666,active,0,NOERROR,4,2,0,4,2,2,3600,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007435,microsoft-secure-confirm.site,site,29,24,2,0,0,2,3.5983,2,1,0.0,0.069,62,active,0,NOERROR,1,1,0,2,0,1,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007436,outlook-recovery-6674.site,site,26,21,2,0,4,2,3.9022,0,0,0.1538,0.0769,81,active,0,NOERROR,2,0,0,3,1,1,300,600,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007437,icann-3638.io,io,13,10,2,0,4,1,3.2389,0,0,0.3077,0.0769,8565,active,0,NOERROR,1,0,0,4,3,0,900,1800,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007438,dropbox-verify-account.vip,vip,26,22,2,0,0,2,4.056,2,0,0.0,0.0769,161,active,0,NOERROR,2,0,0,3,2,0,600,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007439,apple-secure-secure.buzz,buzz,24,19,2,0,0,2,3.4031,1,1,0.0,0.0833,126,active,0,NOERROR,1,0,0,3,0,1,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007440,paypal-verification-804.buzz,buzz,28,23,2,0,3,2,4.2534,0,1,0.1071,0.0714,17,active,0,NOERROR,1,0,0,3,2,1,600,2400,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007441,mozilla-1882.in,in,15,12,2,0,4,1,3.5069,0,0,0.2667,0.0667,2201,active,1,NOERROR,1,1,0,4,5,1,300,600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007442,docusign-verify.click,click,21,15,2,0,0,1,3.9395,1,0,0.0,0.0476,101,active,1,NOERROR,1,0,1,3,1,0,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007443,stripe-3847.gov,gov,15,11,2,0,4,1,3.9069,0,0,0.2667,0.0667,8012,active,0,NOERROR,3,1,0,3,4,0,900,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007444,status-cloudflare.com,com,21,17,2,0,0,1,3.7257,0,0,0.0,0.0476,8976,active,1,NOERROR,1,2,1,2,2,0,3600,14400,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007445,adobe-login-9536.icu,icu,20,16,2,0,4,2,4.0219,1,0,0.2,0.1,86,active,1,NOERROR,2,0,0,2,2,1,120,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007446,paypal-billing-4366.work,work,24,19,2,0,4,2,3.9702,0,1,0.1667,0.0833,22,active,0,NOERROR,2,0,0,3,2,1,300,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007447,ibm-486.edu,edu,11,7,2,0,3,1,3.4594,0,0,0.2727,0.0909,8932,active,1,NOERROR,2,0,2,3,3,1,300,600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007448,docusign-billing-account.site,site,29,24,2,0,0,2,3.7714,1,0,0.0,0.069,128,active,0,NOERROR,1,0,0,3,2,1,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007449,docusign-signin-account.buzz,buzz,28,23,2,0,0,2,3.655,2,0,0.0,0.0714,31,active,1,NOERROR,1,0,0,2,2,1,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007450,verify-account-netflix.vip,vip,26,22,2,0,0,2,3.9791,2,1,0.0,0.0769,177,active,0,NOERROR,2,0,0,2,2,1,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007451,support-account-microsoft.work,work,30,25,2,0,0,2,3.7777,2,1,0.0,0.0667,54,active,0,NOERROR,1,0,0,3,0,1,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007452,cloud-cisco.org,org,15,11,2,0,0,1,3.2729,0,0,0.0,0.0667,3712,active,0,NOERROR,4,1,2,2,8,2,300,300,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007453,ubuntu-2769.gov,gov,15,11,2,0,4,1,3.5899,0,0,0.2667,0.0667,7183,active,1,NOERROR,3,2,2,3,3,0,3600,14400,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007454,amazon-verification-459.buzz,buzz,28,23,2,0,3,2,4.0836,0,1,0.1071,0.0714,86,active,0,NOERROR,1,0,1,2,0,1,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007455,password-adobe.icu,icu,18,14,2,0,0,1,3.7255,0,0,0.0,0.0556,39,active,0,NOERROR,2,1,0,3,0,1,600,2400,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007456,paypal-verification-150.vip,vip,27,23,2,0,3,2,3.9582,0,1,0.1111,0.0741,7,active,1,NOERROR,2,1,0,3,0,1,600,2400,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007457,support-cloudflare.edu,edu,22,18,2,0,0,1,3.6978,1,0,0.0,0.0455,3146,active,1,NOERROR,1,2,2,3,7,2,1800,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007458,cisco-1977.gov,gov,14,10,2,0,4,1,3.3788,0,0,0.2857,0.0714,1002,active,0,NOERROR,1,0,0,4,7,1,3600,7200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007459,amazon-4026.de,de,14,11,2,0,4,1,3.6645,0,1,0.2857,0.0714,1077,active,0,NOERROR,2,1,3,2,8,0,1800,7200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007460,iana-4379.in,in,12,9,2,0,4,1,3.085,0,0,0.3333,0.0833,7686,active,1,NOERROR,1,0,2,4,4,0,1800,1800,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007461,login-account-netflix.vip,vip,25,21,2,0,0,2,3.8635,2,1,0.0,0.08,152,active,0,NOERROR,1,1,0,3,0,0,60,240,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007462,apple-4027.de,de,13,10,2,0,4,1,3.3927,0,1,0.3077,0.0769,2243,active,1,NOERROR,3,2,2,3,3,1,1800,7200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D007463,paypal-secure-signin.site,site,25,20,2,0,0,2,3.7533,2,1,0.0,0.08,165,active,0,NOERROR,1,0,0,2,2,1,60,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007464,adobe-4624.com,com,14,10,2,0,4,1,3.5216,0,0,0.2857,0.0714,4993,active,1,NOERROR,3,1,1,2,8,2,900,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D007465,cisco-2529.gov,gov,14,10,2,0,4,1,3.3788,0,0,0.2857,0.0714,7013,active,1,NOERROR,3,1,3,4,5,2,3600,7200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D007466,github-1172.de,de,14,11,2,0,4,1,3.6645,0,0,0.2857,0.0714,5734,active,1,NOERROR,2,1,0,5,7,1,3600,7200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
